dist	m1	ra	m2	iota	dec
2.970995170000000130e+01	4.709175623736476801e+00	2.194121200000000105e+00	4.166581582864185229e+00	8.062061000000000366e-01	-3.438543000000000016e-01
3.006633109999999931e+01	6.236703545199101306e+00	2.230101499999999959e+00	3.173191730542840983e+00	8.968173000000000394e-01	-3.169910000000000228e-01
1.734371540000000067e+01	4.950931376839328379e+00	2.142985299999999871e+00	3.959324184166310268e+00	1.266791999999999918e+00	-4.174644000000000132e-01
2.664594819999999942e+01	5.485505941438662880e+00	2.195885000000000087e+00	3.590240599546650646e+00	7.225093999999999683e-01	-3.801826999999999845e-01
4.095045540000000273e+01	5.917050720713222134e+00	2.204679899999999915e+00	3.309385758417382473e+00	1.610488999999999948e-01	-3.560007000000000033e-01
3.946967889999999812e+01	5.983542434482083117e+00	2.192045799999999822e+00	3.304285056697363387e+00	1.066745000000000054e-01	-3.596311999999999842e-01
3.677667009999999692e+01	5.971419727046391124e+00	2.170262899999999995e+00	3.300657468476939638e+00	2.657416000000000222e-01	-3.612856999999999874e-01
3.794535239999999732e+01	5.769137569414102273e+00	2.175765000000000171e+00	3.420618009503030077e+00	4.728228999999999904e-01	-3.611461999999999728e-01
3.948035180000000111e+01	5.422161912878018519e+00	2.332090599999999903e+00	3.638943533834539057e+00	1.067139099999999896e+00	-5.223769999999999802e-02
2.962696850000000026e+01	6.024647650966444168e+00	2.173269599999999802e+00	3.280312202293512058e+00	7.696996000000000393e-01	-4.072537999999999991e-01
4.313913910000000129e+01	4.671095088461827416e+00	2.349345899999999876e+00	4.215555415040255660e+00	7.220666000000000029e-01	-6.155549999999999911e-02
2.522403570000000173e+01	5.877166359083401126e+00	2.146200400000000119e+00	3.361073862163856951e+00	7.717327999999999966e-01	-4.175833999999999935e-01
4.940716929999999962e+01	4.701948996172644613e+00	2.331275199999999881e+00	4.185247119034237073e+00	6.834320000000000395e-01	-2.221060000000000048e-02
3.039954240000000141e+01	5.480286096498630855e+00	2.191608399999999790e+00	3.592637172419304914e+00	5.952313000000000187e-01	-3.683715000000000184e-01
3.942206699999999842e+01	4.936522475794438591e+00	2.254643999999999870e+00	3.983024273854286257e+00	5.429880000000000262e-01	-2.712407000000000012e-01
5.275515080000000268e+01	6.146841436555710025e+00	2.316430200000000106e+00	3.212561850404016983e+00	3.985829000000000177e-01	-1.119590000000000030e-01
4.305690189999999973e+01	5.838040835271789852e+00	2.301507799999999992e+00	3.383143496431835651e+00	5.474367999999999457e-01	-1.351453999999999989e-01
4.963681389999999993e+01	4.500133739737329996e+00	2.319055200000000205e+00	4.342890966630176486e+00	5.803857999999999517e-01	-8.311509999999999732e-02
5.037428040000000351e+01	5.787852425173016790e+00	2.268364699999999790e+00	3.403647327255190813e+00	1.955221000000000042e-01	-1.568289999999999962e-01
5.706243760000000265e+01	5.773421995075575630e+00	2.279343499999999967e+00	3.412718815376131420e+00	2.749531000000000058e-01	-1.198561999999999961e-01
4.766103480000000303e+01	5.952745414788718215e+00	2.323994599999999799e+00	3.309371071721264546e+00	2.748148999999999731e-01	-1.192039000000000015e-01
3.576830549999999675e+01	4.480830272502231537e+00	2.200584399999999885e+00	4.382018555249985958e+00	6.094599000000000544e-01	-3.405592000000000064e-01
3.585543890000000289e+01	5.447393019411215676e+00	2.186374799999999841e+00	3.613332053277730882e+00	1.361027999999999960e-01	-3.781607000000000163e-01
3.542890280000000303e+01	5.226957603194274604e+00	2.176709600000000133e+00	3.755793797072024098e+00	1.195858000000000060e-01	-3.896663000000000210e-01
3.389997619999999756e+01	5.584055907821663389e+00	2.160267600000000066e+00	3.524159666446829320e+00	3.390376999999999974e-01	-4.125675999999999788e-01
3.182926169999999999e+01	5.326135010451714891e+00	2.168388699999999947e+00	3.707668516874725206e+00	6.793542999999999665e-01	-4.141516000000000086e-01
5.348347460000000098e+01	5.927235394819762249e+00	2.314198399999999989e+00	3.331924250373191843e+00	2.702588000000000212e-01	-1.397972000000000103e-01
4.358816319999999678e+01	5.743002959388694428e+00	2.192499100000000034e+00	3.427444840973826512e+00	3.049871000000000110e-01	-3.350735000000000241e-01
4.176447499999999735e+01	4.721065455362609242e+00	2.207102599999999804e+00	4.153613688209481403e+00	4.159087000000000200e-01	-3.190360999999999891e-01
2.518517669999999953e+01	5.370265737878646028e+00	2.156690900000000077e+00	3.664262273385456847e+00	9.018990999999999536e-01	-3.778736999999999790e-01
2.657364689999999996e+01	5.657871641391346351e+00	2.174484699999999826e+00	3.479359086718381455e+00	9.163316999999999712e-01	-3.739219999999999766e-01
4.280204419999999743e+01	5.225320690116973310e+00	2.207704600000000017e+00	3.772242088794416137e+00	2.497301000000000104e-01	-3.499323999999999768e-01
3.433519119999999702e+01	5.122137940769892595e+00	2.214454299999999876e+00	3.834513904453600297e+00	7.431765000000000176e-01	-3.341980999999999979e-01
4.121932110000000193e+01	4.532291838178106325e+00	2.320123399999999947e+00	4.319829327533912355e+00	8.285797999999999774e-01	-2.344409999999999897e-02
5.493593479999999829e+01	6.139131887373514118e+00	2.318147999999999875e+00	3.224513335131743652e+00	3.487620000000000164e-01	-8.962520000000000209e-02
3.415507339999999914e+01	5.863391636459815537e+00	2.259419900000000148e+00	3.359522293358343958e+00	7.919192999999999927e-01	-2.082101000000000091e-01
2.105316249999999911e+01	4.804857917441427873e+00	2.223041999999999963e+00	4.085902222396749828e+00	1.119348400000000021e+00	-3.438819000000000181e-01
2.230015780000000092e+01	4.787157013548808848e+00	2.187290400000000190e+00	4.096922215697377467e+00	1.119348400000000021e+00	-3.638438999999999979e-01
5.417683730000000253e+01	6.154541220321274153e+00	2.326729600000000175e+00	3.219062008065008751e+00	3.402158000000000126e-01	-6.336909999999999765e-02
5.533350999999999686e+01	6.064208081999373334e+00	2.316153200000000023e+00	3.259231677661274862e+00	5.155047000000000379e-01	-2.571589999999999987e-02
4.025916010000000256e+01	4.897512532437269250e+00	2.323059900000000066e+00	4.005430134902567829e+00	8.990415999999999963e-01	-6.492180000000000173e-02
3.934972450000000066e+01	5.931589525514662675e+00	2.351781700000000086e+00	3.330558453787808570e+00	9.188528000000000251e-01	2.049650000000000083e-02
2.795799680000000009e+01	6.367548677170212557e+00	2.301334100000000049e+00	3.107303899501498101e+00	1.110110699999999895e+00	-2.034787000000000123e-01
3.051602390000000042e+01	5.910861574469494784e+00	2.304301800000000178e+00	3.340569523531715657e+00	1.158333000000000057e+00	-1.038729999999999931e-01
3.346068559999999792e+01	5.143989440886303832e+00	2.301295999999999786e+00	3.829457342438243206e+00	9.052571999999999841e-01	-1.393023999999999929e-01
3.410080560000000105e+01	4.565896763396410485e+00	2.177010099999999948e+00	4.297006537103232660e+00	4.252514000000000016e-01	-3.749412999999999774e-01
2.175408219999999915e+01	4.440235818534918444e+00	2.147491399999999828e+00	4.425280216250929044e+00	9.639782999999999547e-01	-4.417569000000000079e-01
1.898727029999999871e+01	4.476546238115035159e+00	2.141780499999999865e+00	4.376494982038540371e+00	1.095610999999999891e+00	-4.234520999999999979e-01
3.536449280000000073e+01	4.507831515900858399e+00	2.204178300000000146e+00	4.357687819251292893e+00	1.664487000000000050e-01	-3.614117000000000024e-01
2.695513430000000099e+01	4.900777425147783362e+00	2.110666000000000153e+00	4.015859237898866674e+00	7.457213999999999787e-01	-4.492633999999999794e-01
5.453960829999999760e+01	4.921086084474969979e+00	2.317772199999999838e+00	3.997046368763978119e+00	3.468613999999999864e-01	-9.346999999999999753e-02
2.865687880000000121e+01	5.608100077607050871e+00	2.150686199999999992e+00	3.510774398433449850e+00	7.001924999999999955e-01	-4.236580999999999819e-01
2.846142640000000057e+01	5.299485062259802426e+00	2.175400900000000082e+00	3.720099667197750204e+00	7.634459000000000106e-01	-3.724161999999999750e-01
2.978890339999999881e+01	4.661824526365750287e+00	2.142524100000000153e+00	4.213040002861571764e+00	4.780611000000000166e-01	-4.368237999999999843e-01
4.041071190000000257e+01	5.551393900387600944e+00	2.204013900000000081e+00	3.549536833774669997e+00	2.255755000000000121e-01	-3.573713000000000028e-01
3.367299849999999850e+01	4.680570279989986204e+00	2.148120099999999866e+00	4.190149019136167219e+00	3.404840000000000089e-01	-4.323083999999999816e-01
3.806279820000000313e+01	5.220453583241328133e+00	2.186351000000000155e+00	3.777316093098320504e+00	2.354136000000000006e-01	-3.695022000000000029e-01
2.189727710000000016e+01	5.718338423305902474e+00	2.183696799999999882e+00	3.447749208056192671e+00	1.054197899999999910e+00	-3.877149999999999763e-01
4.324708950000000129e+01	5.827215008722880896e+00	2.273245699999999925e+00	3.394300880367500994e+00	4.624728000000000172e-01	-1.983745000000000092e-01
5.903698430000000030e+01	5.206266809115366101e+00	2.339941500000000119e+00	3.768601003672716221e+00	4.283710000000000018e-01	-3.552840000000000165e-02
2.430030920000000094e+01	5.836432559794392461e+00	2.233649499999999843e+00	3.392061064702247997e+00	1.035591300000000103e+00	-2.979090999999999823e-01
5.573029910000000342e+01	5.216564026363831097e+00	2.322651000000000021e+00	3.772610757363880296e+00	3.436576000000000075e-01	-9.518069999999999309e-02
4.569591259999999977e+01	5.885621119749303354e+00	2.389121400000000062e+00	3.342731452216272992e+00	2.019357400000000080e+00	6.376529999999999698e-02
6.588298899999999492e+01	5.274856169376136883e+00	5.370529600000000237e+00	3.743286911000501149e+00	7.513874999999999860e-01	-8.843267000000000211e-01
3.933805459999999954e+01	5.005158947943514569e+00	2.315710000000000157e+00	3.934833735815902234e+00	6.535168000000000088e-01	-1.166885000000000006e-01
4.264889430000000203e+01	4.564158042970346330e+00	2.286779000000000117e+00	4.315658350578587488e+00	5.248351999999999462e-01	-1.525014000000000092e-01
3.706189189999999911e+01	5.271399936485142490e+00	2.213292699999999780e+00	3.737043541312532469e+00	5.091546999999999601e-01	-3.287000999999999951e-01
3.060340860000000163e+01	5.061629584409645055e+00	2.181533099999999781e+00	3.881277305680694845e+00	6.102033999999999514e-01	-3.806234000000000006e-01
2.213763700000000156e+01	5.499323034896111295e+00	2.216553000000000218e+00	3.575099456272195386e+00	1.076468500000000050e+00	-2.647826999999999820e-01
3.042941289999999910e+01	4.937615844579703150e+00	2.190830500000000125e+00	3.977069339830623385e+00	7.339056000000000468e-01	-3.733639000000000263e-01
2.491547810000000140e+01	5.530159068854509030e+00	2.226252300000000073e+00	3.569273607172357199e+00	9.569528000000000478e-01	-3.272554999999999770e-01
2.372250379999999836e+01	6.182178439307804751e+00	2.312106800000000018e+00	3.211578022782479724e+00	1.099963999999999942e+00	-1.971720999999999890e-01
2.786419280000000143e+01	5.438037181496339301e+00	2.185262300000000213e+00	3.620575004760620885e+00	9.769246999999999792e-01	-3.265039000000000136e-01
5.899192630000000293e+01	4.730885826831538132e+00	2.314930500000000002e+00	4.146778965715875565e+00	2.091797999999999991e-01	-1.999139999999999945e-02
2.823315429999999893e+01	5.100271028755412495e+00	2.194573000000000107e+00	3.860570590988360973e+00	8.954841000000000051e-01	-3.990186000000000011e-01
5.389669589999999744e+01	4.821931777349035997e+00	2.348908900000000077e+00	4.078807476573733659e+00	3.387113999999999958e-01	-8.874599999999999850e-03
4.551588859999999670e+01	5.886159478670366596e+00	2.332396000000000136e+00	3.338016907100102237e+00	5.001081000000000554e-01	-9.356879999999999364e-02
3.410401120000000219e+01	4.455789833395794375e+00	2.260128299999999868e+00	4.429318877153556322e+00	8.613823000000000452e-01	-2.114669999999999883e-01
5.240346190000000348e+01	4.592653049153002875e+00	2.292669099999999904e+00	4.286265682611383632e+00	3.593712000000000018e-01	-1.593281000000000003e-01
3.264959830000000096e+01	5.207714709087460925e+00	2.168655900000000081e+00	3.771596243049184505e+00	6.218998000000000026e-01	-3.554602000000000039e-01
3.060006209999999882e+01	5.294896657001238793e+00	2.180647800000000025e+00	3.721370387756590681e+00	6.789621999999999602e-01	-3.823242000000000029e-01
4.129274180000000172e+01	5.366995553791266360e+00	2.216745400000000199e+00	3.661130365790256302e+00	3.514136999999999955e-01	-3.281728999999999896e-01
4.172142300000000148e+01	4.939333868258689364e+00	2.181925000000000114e+00	3.980592370694525428e+00	4.310843999999999787e-01	-3.658933999999999798e-01
3.863378300000000110e+01	5.282958203946308551e+00	2.183699299999999788e+00	3.722418840532763618e+00	4.335667000000000271e-01	-3.463384999999999936e-01
2.098731739999999846e+01	5.011476431982315738e+00	2.196620199999999912e+00	3.925446390474432778e+00	1.104181300000000032e+00	-3.769518000000000035e-01
3.963505519999999649e+01	5.813106321452403691e+00	2.215961800000000093e+00	3.389220610392083888e+00	2.325962000000000029e-01	-3.258921000000000179e-01
3.823355459999999795e+01	5.902717339377109518e+00	2.205391500000000171e+00	3.337773567321804524e+00	4.676827000000000067e-01	-3.416233000000000186e-01
4.735741310000000226e+01	6.281781938179982205e+00	2.316691599999999962e+00	3.148910291912271120e+00	6.640103000000000533e-01	-1.533770999999999884e-01
6.714977319999999850e+01	5.805819959078148962e+00	2.320217899999999833e+00	3.412314945076575512e+00	1.835401000000000116e-01	-2.904400000000000037e-02
6.129022080000000017e+01	5.129749073133072379e+00	2.325132099999999813e+00	3.828197333853495810e+00	2.023021000000000125e-01	-6.545180000000000442e-02
5.344670299999999941e+01	5.408616239503634127e+00	2.306313799999999858e+00	3.645797306656317627e+00	4.480202999999999824e-01	-2.650459999999999969e-02
2.599343359999999947e+01	4.993769054185420941e+00	2.339491699999999952e+00	3.933033081224692751e+00	1.179412399999999916e+00	-3.969829999999999887e-02
2.819837679999999835e+01	4.559509379149241148e+00	2.340640399999999843e+00	4.306734738678586361e+00	1.171097800000000078e+00	-6.516020000000000145e-02
2.669287750000000159e+01	4.750308847960925895e+00	2.346398999999999901e+00	4.129079132843794575e+00	1.121202999999999950e+00	-7.559739999999999516e-02
1.686049020000000098e+01	5.076224696263935243e+00	2.342255199999999871e+00	3.869745682141145338e+00	1.336700199999999894e+00	-5.904929999999999901e-02
1.589738739999999950e+01	4.693623366600991886e+00	2.310297999999999963e+00	4.175582523281200942e+00	1.350083200000000039e+00	-8.877050000000000218e-02
3.907398549999999915e+01	5.362247977485827377e+00	2.181314700000000162e+00	3.678944498013420272e+00	3.895841999999999916e-01	-3.506719999999999837e-01
2.334996489999999980e+01	5.385506696573515661e+00	2.191203799999999813e+00	3.653253620664617785e+00	9.804888999999999966e-01	-3.549275000000000069e-01
1.876031539999999964e+01	5.409294071912914781e+00	2.156066599999999944e+00	3.633280022740406068e+00	1.103367200000000103e+00	-4.081670000000000020e-01
3.479912600000000111e+01	5.572418472170339143e+00	2.160978399999999855e+00	3.533258244059422015e+00	5.132459999999999800e-01	-3.892209999999999837e-01
5.077098629999999702e+01	6.206697873200510251e+00	2.393583800000000039e+00	3.169874186414580297e+00	2.247439899999999824e+00	1.837138000000000104e-01
4.078765260000000126e+01	5.323539193277661674e+00	2.222807599999999884e+00	3.689390999504394753e+00	3.128902000000000072e-01	-3.236696000000000017e-01
3.577159509999999898e+01	4.901490110316999882e+00	2.182851700000000061e+00	4.009005714623006256e+00	4.188909000000000105e-01	-3.836938999999999766e-01
3.764802780000000126e+01	4.946112727380890917e+00	2.218715099999999829e+00	3.960215948102602912e+00	4.073056999999999928e-01	-3.557799999999999851e-01
4.274479980000000268e+01	5.041511723721693983e+00	2.226567300000000138e+00	3.897178301345551432e+00	4.588610000000000189e-01	-3.259903000000000106e-01
3.986053299999999666e+01	5.957910769960485631e+00	2.165713199999999894e+00	3.313490883131370968e+00	8.615839999999999610e-02	-3.821300000000000252e-01
3.867923129999999787e+01	5.946520797773295008e+00	2.139959999999999862e+00	3.314977216530689663e+00	1.627293999999999963e-01	-4.150764000000000120e-01
4.810555850000000078e+01	5.791898242615558523e+00	2.327236099999999919e+00	3.404004009733179181e+00	6.019446999999999992e-01	-8.227120000000000266e-02
