dist	chain	v1_end_time	f_lower	logll1	logl	loglh1	v1h1_delay	l1v1_delay	l1h1_delay	loglv1	m1	ra	l1_end_time	m2	iota	v1l1_delay	psi	post	cycle	mc	h1v1_delay	logprior	phi_orb	h1l1_delay	q	prior	h1_end_time	eta	time	cosiota	dec	
3.466176430000000153e+01	1.000000000000000000e+00	9.693797563715238571e+08	3.000000000000000000e+01	2.716551300000000069e+01	8.564482599999999479e+01	4.475213000000000108e+01	-2.279782295227050781e-02	2.571094036102294922e-02	2.913117408752441406e-03	1.372718200000000088e+01	5.127907768190537396e+00	2.202931500000000042e+00	9.693797563458129168e+08	3.844879092259646747e+00	5.593586000000000391e-01	-2.571094036102294922e-02	8.859833999999999765e-01	7.308069950046981302e+30	7.235000000000000000e+05	3.857520699999999803e+00	2.279782295227050781e-02	-1.457829399999999964e+01	5.762477900000000375e+00	-2.913117408752441406e-03	7.497949000000000419e-01	4.663665145729933509e-07	9.693797563487260342e+08	2.448883862290864022e-01	9.693797563571726084e+08	8.475956395395903842e-01	-3.543425000000000047e-01
3.352905359999999746e+01	1.000000000000000000e+00	9.693797563724757433e+08	3.000000000000000000e+01	2.605633800000000022e+01	8.425252199999999903e+01	4.673423900000000231e+01	-2.301776409149169922e-02	2.565598487854003906e-02	2.638220787048339844e-03	1.146194500000000005e+01	5.108240250141847127e+00	2.156512600000000113e+00	9.693797563468197584e+08	3.842600680333626784e+00	6.360654999999999504e-01	-2.565598487854003906e-02	9.279657999999999518e-01	1.871718906840786868e+30	7.253000000000000000e+05	3.849152999999999825e+00	2.301776409149169922e-02	-1.454811199999999971e+01	4.773642800000000186e+00	-2.638220787048339844e-03	7.522356999999999516e-01	4.806569610325900739e-07	9.693797563494579792e+08	2.450015837558932319e-01	9.693797563573459387e+08	8.044392089565258752e-01	-3.820836000000000232e-01
5.151322940000000017e+01	1.000000000000000000e+00	9.693797563720455170e+08	3.000000000000000000e+01	2.379053499999999843e+01	8.417358600000000024e+01	4.978455199999999792e+01	-2.287900447845458984e-02	2.575898170471191406e-02	2.879977226257324219e-03	1.059849900000000034e+01	5.304952577065641606e+00	2.314788000000000068e+00	9.693797563462865353e+08	3.707048341822957394e+00	8.527089999999999670e-02	-2.575898170471191406e-02	2.010752899999999954e+00	6.762267772975445325e+29	7.271000000000000000e+05	3.848235199999999967e+00	2.287900447845458984e-02	-1.548725999999999914e+01	5.476889999999999814e-01	-2.879977226257324219e-03	6.987900999999999696e-01	1.879180262106399852e-07	9.693797563491665125e+08	2.421404252326856965e-01	9.693797563619440794e+08	9.963666391593709593e-01	-1.124508000000000035e-01
2.307932029999999912e+01	1.000000000000000000e+00	9.693797563720453978e+08	3.000000000000000000e+01	2.573944900000000047e+01	8.553352099999999325e+01	4.688585199999999986e+01	-2.276909351348876953e-02	2.565622329711914062e-02	2.887129783630371094e-03	1.290822000000000003e+01	5.206957183214146134e+00	2.192985800000000207e+00	9.693797563463891745e+08	3.766569635014574757e+00	9.722248999999999475e-01	-2.565622329711914062e-02	1.835532500000000011e+00	4.642250221342772780e+30	7.289000000000000000e+05	3.845257000000000147e+00	2.276909351348876953e-02	-1.492076899999999995e+01	1.979770999999999892e-01	-2.887129783630371094e-03	7.233724999999999739e-01	3.311252944875329505e-07	9.693797563492763042e+08	2.435587167812523490e-01	9.693797563574362993e+08	5.634628452842729285e-01	-3.689658000000000104e-01
3.122632790000000114e+01	1.000000000000000000e+00	9.693797563719550371e+08	3.000000000000000000e+01	2.394220400000000026e+01	8.614440700000000106e+01	4.869504700000000241e+01	-2.287161350250244141e-02	2.571403980255126953e-02	2.842426300048828125e-03	1.350715699999999941e+01	5.251634874816543785e+00	2.192122900000000207e+00	9.693797563462409973e+08	3.740664948116601440e+00	4.915328999999999948e-01	-2.571403980255126953e-02	2.994633999999999907e-01	9.126371688316524950e+30	7.307000000000000000e+05	3.847439899999999913e+00	2.287161350250244141e-02	-1.485568600000000039e+01	3.553630300000000020e+00	-2.842426300048828125e-03	7.122857999999999690e-01	3.533926765891734957e-07	9.693797563490834236e+08	2.429415378186725594e-01	9.693797563574357033e+08	8.816103998237623252e-01	-3.591314999999999924e-01
5.497540200000000254e+01	1.000000000000000000e+00	9.693797563723610640e+08	3.000000000000000000e+01	2.638774899999999946e+01	8.278800099999999418e+01	4.703051800000000071e+01	-2.281391620635986328e-02	2.538359165191650391e-02	2.569675445556640625e-03	9.369733000000000089e+00	4.646730076384179675e+00	2.334519999999999929e+00	9.693797563469774723e+08	4.219034817347612432e+00	5.651992999999999601e-01	-2.538359165191650391e-02	1.701602800000000082e+00	9.342447876424283801e+29	7.325000000000000000e+05	3.853657300000000063e+00	2.281391620635986328e-02	-1.377846500000000063e+01	4.204788999999999888e-01	-2.569675445556640625e-03	9.079578000000000371e-01	1.037740297096624217e-06	9.693797563495471478e+08	2.494181963246868416e-01	9.693797563640331030e+08	8.444818752781921845e-01	-4.595700000000000306e-03
5.803017890000000278e+01	1.000000000000000000e+00	9.693797563724739552e+08	3.000000000000000000e+01	2.671912800000000132e+01	8.447142599999999391e+01	4.819482500000000158e+01	-2.282702922821044922e-02	2.538847923278808594e-02	2.561450004577636719e-03	9.557473999999999137e+00	4.455865278351846648e+00	2.333657800000000115e+00	9.693797563470854759e+08	4.402759384791393060e+00	3.757201000000000013e-01	-2.538847923278808594e-02	3.380669000000000035e-01	3.528790614710281709e+30	7.343000000000000000e+05	3.855857199999999985e+00	2.282702922821044922e-02	-1.413291800000000009e+01	3.887490000000000112e+00	-2.561450004577636719e-03	9.880818000000000101e-01	7.280340630066763763e-07	9.693797563496469259e+08	2.499910155220389507e-01	9.693797563641375303e+08	9.302436278323475971e-01	-4.401399999999999757e-03
4.954065349999999768e+01	1.000000000000000000e+00	9.693797563728442192e+08	3.000000000000000000e+01	2.476592300000000080e+01	8.115956900000000473e+01	4.858392599999999817e+01	-2.294313907623291016e-02	2.539861202239990234e-02	2.455472946166992188e-03	7.809720999999999691e+00	4.705353103076897803e+00	2.326292800000000049e+00	9.693797563474456072e+08	4.177618108842274580e+00	6.885069999999999801e-01	-2.539861202239990234e-02	3.043470800000000143e+00	1.808833754677320889e+29	7.361000000000000000e+05	3.858343800000000101e+00	2.294313907623291016e-02	-1.379191900000000004e+01	2.733578599999999970e+00	-2.455472946166992188e-03	8.878437000000000134e-01	1.023872040094939963e-06	9.693797563499010801e+08	2.491176207514295415e-01	9.693797563645492792e+08	7.721955050846817104e-01	4.982099999999999723e-03
5.291349600000000208e+01	1.000000000000000000e+00	9.693797563721952438e+08	3.000000000000000000e+01	2.570236900000000091e+01	8.386582799999999338e+01	4.955591199999999930e+01	-2.254688739776611328e-02	2.509999275207519531e-02	2.553105354309082031e-03	8.607547000000000281e+00	4.893088822811632710e+00	2.353183000000000025e+00	9.693797563470952511e+08	4.013483199887781794e+00	5.565223999999999727e-01	-2.509999275207519531e-02	1.432169199999999920e+00	2.779328106490997462e+30	7.379000000000000000e+05	3.854079000000000033e+00	2.254688739776611328e-02	-1.376606600000000036e+01	5.811899200000000043e+00	-2.553105354309082031e-03	8.202350999999999948e-01	1.050687338355032773e-06	9.693797563496483564e+08	2.475616567935953749e-01	9.693797563646689653e+08	8.490972371918029671e-01	3.326910000000000284e-02
2.239917930000000013e+01	1.000000000000000000e+00	9.693797563714044094e+08	3.000000000000000000e+01	2.672634899999999902e+01	8.557563700000000040e+01	4.672833099999999718e+01	-2.277064323425292969e-02	2.579426765441894531e-02	3.023624420166015625e-03	1.212095700000000065e+01	5.675666338431668123e+00	2.233430600000000155e+00	9.693797563456101418e+08	3.467204404084718306e+00	1.153607899999999908e+00	-2.579426765441894531e-02	2.133983100000000022e+00	6.118917551302891348e+30	7.397000000000000000e+05	3.838674300000000095e+00	2.277064323425292969e-02	-1.468669900000000084e+01	7.567690999999999724e-01	-3.023624420166015625e-03	6.108894000000000268e-01	4.184539453608360969e-07	9.693797563486337662e+08	2.354133794746150199e-01	9.693797563577907085e+08	4.051916283827053378e-01	-3.172499999999999765e-01
1.869851099999999988e+01	1.000000000000000000e+00	9.693797563713018894e+08	3.000000000000000000e+01	2.277888899999999950e+01	8.476134399999999403e+01	4.988913800000000265e+01	-2.284121513366699219e-02	2.579009532928466797e-02	2.948880195617675781e-03	1.209331800000000001e+01	5.694761629429522465e+00	2.218978200000000012e+00	9.693797563455117941e+08	3.456921334149238856e+00	1.242394699999999963e+00	-2.579009532928466797e-02	8.309305000000000163e-01	1.960905213364088485e+30	7.415000000000000000e+05	3.838829599999999953e+00	2.284121513366699219e-02	-1.501038499999999942e+01	4.418989999999999974e+00	-2.948880195617675781e-03	6.070353000000000554e-01	3.027419634605417629e-07	9.693797563484606743e+08	2.350515468541286013e-01	9.693797563573956490e+08	3.225304863739684169e-01	-3.290501000000000120e-01
2.040315710000000138e+01	1.000000000000000000e+00	9.693797563712985516e+08	3.000000000000000000e+01	2.644270699999999863e+01	8.698197899999999549e+01	4.716305599999999743e+01	-2.283859252929687500e-02	2.575528621673583984e-02	2.916693687438964844e-03	1.337621599999999944e+01	5.496546156442083664e+00	2.208807900000000046e+00	9.693797563455432653e+08	3.583805807734881554e+00	1.102697599999999944e+00	-2.575528621673583984e-02	7.495969999999999578e-01	1.876737913231449314e+31	7.433000000000000000e+05	3.846272700000000100e+00	2.283859252929687500e-02	-1.497230599999999967e+01	4.973591299999999826e+00	-2.916693687438964844e-03	6.520105000000000484e-01	3.144923768658503620e-07	9.693797563484599590e+08	2.389070595367384364e-01	9.693797563571343422e+08	4.511903529480257857e-01	-3.426120999999999750e-01
2.147001429999999900e+01	1.000000000000000000e+00	9.693797563708931208e+08	3.000000000000000000e+01	2.785243699999999833e+01	8.497483400000000131e+01	4.441415800000000047e+01	-2.262949943542480469e-02	2.570104598999023438e-02	3.071546554565429688e-03	1.270823900000000073e+01	5.636982433795383329e+00	2.228401499999999924e+00	9.693797563451920748e+08	3.508482669516955088e+00	1.083181399999999961e+00	-2.570104598999023438e-02	2.128278900000000196e+00	2.906504656272996825e+30	7.451000000000000000e+05	3.849979799999999841e+00	2.262949943542480469e-02	-1.483033000000000001e+01	1.639862699999999895e+00	-3.071546554565429688e-03	6.224043999999999688e-01	3.624678703851975950e-07	9.693797563482636213e+08	2.364582239385262519e-01	9.693797563569693565e+08	4.685201231127971710e-01	-3.407754000000000061e-01
2.350916439999999952e+01	1.000000000000000000e+00	9.693797563712934256e+08	3.000000000000000000e+01	2.663053199999999876e+01	8.638491999999999393e+01	4.638507899999999751e+01	-2.271914482116699219e-02	2.568447589874267578e-02	2.965331077575683594e-03	1.336930899999999944e+01	5.548866302782018423e+00	2.208346800000000165e+00	9.693797563456089497e+08	3.546518500472377156e+00	9.490134000000000070e-01	-2.568447589874267578e-02	1.889622200000000030e+00	1.267872269596809729e+31	7.469000000000000000e+05	3.842728300000000097e+00	2.271914482116699219e-02	-1.476744200000000085e+01	5.964783999999999642e-01	-2.965331077575683594e-03	6.391428999999999583e-01	3.859947764832333994e-07	9.693797563485742807e+08	2.378835084393936261e-01	9.693797563569819927e+08	5.824853219715246944e-01	-3.563236000000000181e-01
1.383557599999999965e+01	1.000000000000000000e+00	9.693797563718416691e+08	3.000000000000000000e+01	2.631529899999999955e+01	8.559126799999999946e+01	4.651003500000000201e+01	-2.299773693084716797e-02	2.579391002655029297e-02	2.796173095703125000e-03	1.276593399999999967e+01	5.337142024084572611e+00	2.193935000000000191e+00	9.693797563460477591e+08	3.679480150252549819e+00	1.256491999999999942e+00	-2.579391002655029297e-02	3.931317999999999757e-01	2.158557576953558444e+30	7.487000000000000000e+05	3.844575199999999970e+00	2.299773693084716797e-02	-1.574427500000000002e+01	3.983504299999999887e+00	-2.796173095703125000e-03	6.894101999999999730e-01	1.453276483337769159e-07	9.693797563488439322e+08	2.415502441028609393e-01	9.693797563575049639e+08	3.091549527470613956e-01	-3.432822999999999847e-01
1.613922880000000148e+01	1.000000000000000000e+00	9.693797563720753193e+08	3.000000000000000000e+01	2.690833100000000044e+01	8.757523799999999881e+01	4.817137300000000266e+01	-2.289986610412597656e-02	2.568244934082031250e-02	2.782583236694335938e-03	1.249553300000000000e+01	5.284930080704119071e+00	2.179814299999999871e+00	9.693797563463928699e+08	3.717856353991943141e+00	1.212337599999999904e+00	-2.568244934082031250e-02	5.139207999999999554e-01	2.040453561443662792e+31	7.505000000000000000e+05	3.847013599999999922e+00	2.289986610412597656e-02	-1.548192799999999991e+01	3.970213699999999957e+00	-2.782583236694335938e-03	7.034825999999999580e-01	1.889226811562673726e-07	9.693797563491754532e+08	2.424253081171679203e-01	9.693797563573132753e+08	3.508313427314131427e-01	-3.699459999999999971e-01
1.518849370000000043e+01	1.000000000000000000e+00	9.693797563720260859e+08	3.000000000000000000e+01	2.706049900000000008e+01	8.783093499999999665e+01	4.848136300000000176e+01	-2.271091938018798828e-02	2.558422088623046875e-02	2.873301506042480469e-03	1.228907300000000014e+01	5.210813739166550995e+00	2.184026300000000198e+00	9.693797563464418650e+08	3.775681120763612952e+00	1.299000399999999944e+00	-2.558422088623046875e-02	2.192669099999999816e+00	2.317493276308907570e+31	7.523000000000000000e+05	3.851433899999999966e+00	2.271091938018798828e-02	-1.561031099999999938e+01	1.427602299999999991e+00	-2.873301506042480469e-03	7.245856999999999992e-01	1.661606077111319953e-07	9.693797563493151665e+08	2.436240717818645429e-01	9.693797563571647406e+08	2.684618675839050561e-01	-3.846547000000000160e-01
2.071386000000000038e+01	1.000000000000000000e+00	9.693797563722172976e+08	3.000000000000000000e+01	2.734433599999999842e+01	8.701969599999999616e+01	4.730056400000000139e+01	-2.288770675659179688e-02	2.569353580474853516e-02	2.805829048156738281e-03	1.237479500000000066e+01	4.929743791028917244e+00	2.184393099999999865e+00	9.693797563465237617e+08	3.991875809965796940e+00	1.237352299999999961e+00	-2.569353580474853516e-02	2.364448799999999906e+00	1.690995006937803032e+31	7.541000000000000000e+05	3.857554599999999834e+00	2.288770675659179688e-02	-1.511424099999999981e+01	2.122749499999999845e+00	-2.805829048156738281e-03	8.097531999999999508e-01	2.728780076656466275e-07	9.693797563493295908e+08	2.472372853964431849e-01	9.693797563575423956e+08	3.272992953467892541e-01	-3.661844000000000210e-01
1.604094359999999853e+01	1.000000000000000000e+00	9.693797563722988367e+08	3.000000000000000000e+01	2.543851300000000037e+01	8.674414000000000158e+01	4.941704500000000166e+01	-2.286839485168457031e-02	2.569830417633056641e-02	2.829909324645996094e-03	1.188858199999999954e+01	5.177025418922453603e+00	2.188544999999999963e+00	9.693797563466005325e+08	3.790180035384579593e+00	1.237352299999999961e+00	-2.569830417633056641e-02	6.297061000000000464e-01	8.522256985644684807e+30	7.559000000000000000e+05	3.846915599999999991e+00	2.286839485168457031e-02	-1.552390600000000020e+01	4.131519700000000128e+00	-2.829909324645996094e-03	7.321153999999999717e-01	1.811562352188108348e-07	9.693797563494304419e+08	2.440202660964977122e-01	9.693797563576955795e+08	3.272992953467892541e-01	-3.635584000000000038e-01
2.956298400000000015e+01	1.000000000000000000e+00	9.693797563723362684e+08	3.000000000000000000e+01	2.564531200000000055e+01	8.712954899999999725e+01	4.780588300000000146e+01	-2.270126342773437500e-02	2.559971809387207031e-02	2.898454666137695312e-03	1.367835400000000057e+01	4.840229351931206736e+00	2.189229599999999998e+00	9.693797563467365503e+08	4.057339195059065595e+00	6.183665999999999885e-01	-2.559971809387207031e-02	1.614152699999999996e+00	2.262877236786549020e+31	7.577000000000000000e+05	3.854873099999999830e+00	2.270126342773437500e-02	-1.493277400000000021e+01	1.623341000000000089e-01	-2.898454666137695312e-03	8.382534999999999847e-01	3.271739010226129741e-07	9.693797563496350050e+08	2.480644740905648127e-01	9.693797563575761318e+08	8.148264333599267717e-01	-3.800728999999999913e-01
3.266260789999999758e+01	1.000000000000000000e+00	9.693797563720893860e+08	3.000000000000000000e+01	2.661619699999999966e+01	8.568063999999999680e+01	4.542844600000000099e+01	-2.253711223602294922e-02	2.554595470428466797e-02	3.008842468261718750e-03	1.363599699999999970e+01	4.619632029940148321e+00	2.201046700000000023e+00	9.693797563465434313e+08	4.254703735771823148e+00	5.875835000000000363e-01	-2.554595470428466797e-02	3.050578499999999860e+00	5.636104921554051779e+30	7.595000000000000000e+05	3.858858500000000191e+00	2.253711223602294922e-02	-1.487389399999999995e+01	3.444369200000000131e+00	-3.008842468261718750e-03	9.210049000000000152e-01	3.470163291630422660e-07	9.693797563495522738e+08	2.495772502399193071e-01	9.693797563574216366e+08	8.322826980772184413e-01	-3.837772999999999879e-01
3.637160380000000259e+01	1.000000000000000000e+00	9.693797563722693920e+08	3.000000000000000000e+01	2.601248899999999864e+01	8.665954600000000596e+01	4.701832300000000231e+01	-2.285802364349365234e-02	2.563858032226562500e-02	2.780556678771972656e-03	1.362873300000000043e+01	4.861871874882581324e+00	2.175332899999999903e+00	9.693797563466308117e+08	4.040624897639291113e+00	3.166422999999999877e-01	-2.563858032226562500e-02	2.954495300000000046e+00	1.160574472199249111e+31	7.613000000000000000e+05	3.855217300000000069e+00	2.285802364349365234e-02	-1.513049299999999953e+01	2.865789400000000153e+00	-2.780556678771972656e-03	8.310842000000000507e-01	2.684790371431958233e-07	9.693797563494113684e+08	2.478725276373352771e-01	9.693797563573697805e+08	9.502862853324786085e-01	-3.789949000000000234e-01
