coinc_event_id,far,snr,mass,mchirp
5426,0.796180273311,6.43017504622,2.34333002567,1.01896512508
135707,0.0200248208227,7.01106311915,3.53266596794,1.53566277027
50977,0.133965914415,6.88829270795,2.72840720415,1.13488507271
39351,4.85429655545,6.16204435921,2.67899405956,1.12780249119
124611,0.149765621638,6.17914385552,3.32070100307,1.443592906
105349,0.297426892859,6.57730910405,3.65781104565,1.39353454113
120345,0.0151550684004,7.41559094497,3.91661298275,1.46837699413
57472,1.02684078873,5.97546111386,2.69235408306,1.17062282562
54891,0.0359698155975,7.64695404714,2.57683688402,1.08270359039
136583,4.55690220242e-12,10.9983973636,3.78328704834,1.59330499172
25777,0.117687065987,6.61591843259,2.11052715778,0.915640592575
148616,0.0012415146664,7.64218991353,3.78126084805,1.63551640511
97185,0.0486238281285,6.8287640485,3.38812506199,1.34769976139
41192,0.047547932263,6.92748413634,2.60321450233,1.08832108974
103350,0.540798404985,6.00732596675,3.50506997108,1.36942994595
60335,0.0357394605112,7.11513406946,2.54918396473,1.10841584206
110640,0.637348908947,6.50332116593,3.3587449789,1.33060073853
146728,0.0172854068585,7.3726601113,4.00000011921,1.68658304214
148392,0.0756996301991,6.82318077417,3.85461401939,1.67548859119
12394,1.46575113706,6.22739008964,2.06258404255,0.896958768368
92293,0.427029329042,6.48101732025,3.06577694416,1.32119166851
2172,0.083586000552,6.67091820383,2.33658093214,1.00390982628
68386,0.133530992316,6.30557019417,3.20347499847,1.28299438953
107056,0.0467127296241,6.99092053989,3.23002398014,1.40197348595
123808,9.30667994208e-14,14.6502351901,3.25846099854,1.41655778885
112045,0.130038929888,7.07245644891,3.36087596416,1.3627307415
64976,0.113440475856,6.7681794598,2.90423387289,1.18281340599
69785,0.105290723321,6.58577614415,3.14357709885,1.26137900352
55573,0.610874099877,6.2811436186,2.72869735956,1.12214004993
19385,0.534950452565,6.4688198074,2.23688197136,0.971206486225
84453,9.30667994208e-14,12.2299764721,2.9835960865,1.23312926292
74283,0.511436090634,6.32753932067,2.79262495041,1.20782864094
78426,0.0339549253087,7.0271122582,3.11418890953,1.27208733559
32881,0.351338463384,6.0122962367,2.25873398781,0.982203245163
96997,0.179348738728,6.63110840994,3.32846605778,1.34296214581
139092,6.95489111367e-10,10.0141828249,3.72437596321,1.61101329327
15702,0.0140146951307,6.37874936569,2.42471599579,1.04830598831
51311,1.17076069259e-08,10.1156358602,2.47422301769,1.07584309578
108902,1.74847869754,6.35705281431,3.30944788456,1.39899361134
106988,0.563415047046,6.70230657648,3.34257698059,1.36815583706
72488,0.0189430938205,7.28312053979,3.0873298645,1.22797167301
132373,0.399247951536,6.24412920844,3.97667109966,1.52863526344
29585,0.121150636253,6.74154085283,2.49419045448,1.04873275757
93623,6.41425573392e-12,10.9014389879,3.1915820837,1.32109892368
154615,1.66691608835,6.23877584859,3.96049797535,1.71132218838
70230,6.33543619761e-13,10.9805203363,2.97977590561,1.26109361649
115830,1.47685208461,6.43455006822,3.36367297173,1.43632984161
105471,3.62125260768e-09,10.1702409039,3.12875306606,1.36021304131
108055,0.0288376487526,7.03400274736,3.49033725262,1.33266246319
74601,0.184469232808,6.64687161416,2.83595502377,1.22368776798
130085,0.0510959005932,6.68479675255,3.47574114799,1.47136986256
117241,1.26036106448e-08,10.1694702354,3.4002879858,1.4781652689
84008,0.327024391404,5.95308849089,3.05766093731,1.22358715534
67618,0.0888927544395,6.63841592324,2.88735496998,1.25534522533
139405,0.0161293980666,7.49605013064,3.56254303455,1.54864084721
33739,1.73752701039,5.89662141986,2.13681805134,0.929220795631
48437,0.94776229494,6.52591383706,2.66647773981,1.10617029667
143587,1.1347741325,6.45579189704,3.84917795658,1.57935571671
110288,0.000554701538819,8.30555840656,3.1700040102,1.37813258171
137156,0.133211472299,6.62883407806,3.90638911724,1.53834998608
69031,0.623019590715,6.48607210038,3.04919618368,1.21857380867
74993,0.0331996072959,6.74538966556,3.20023405552,1.28109169006
46726,0.0256998406809,6.98000157984,2.75786697865,1.15459060669
75325,0.630300003809,6.43837039627,3.31952309608,1.30801033974
145871,0.00121626913894,8.028528491,3.74897503853,1.62961137295
79447,0.271846934027,6.60034485924,2.7839410305,1.21041476727
138236,0.324662032166,6.39298364543,4.00000011921,1.61176049709
135650,0.882558139228,6.48588862848,3.88564908504,1.679905653
104386,4.84085262368e-08,9.72550632994,3.18459200859,1.36918246746
47524,0.300970760428,6.35251608346,2.79861074686,1.15486586094
